start_time,stop_time,start_station_id,start_station_name,end_station_id,end_station_name,user_type,bike_id,gender,age,trip_duration
31-05-18 23:59,01-06-18 00:12,312,Allen St & Stanton St,460,S 4 St & Wythe Ave,Subscriber,25805,male,32,12.97
31-05-18 23:59,01-06-18 00:12,401,Allen St & Rivington St,360,William St & Pine St,Subscriber,17258,male,24,12.45
31-05-18 23:59,01-06-18 00:08,483,E 12 St & 3 Ave,368,Carmine St & 6 Ave,Subscriber,19692,male,39,8.28
31-05-18 23:59,01-06-18 00:07,3107,Bedford Ave & Nassau Ave,3076,Scholes St & Manhattan Ave,Subscriber,28285,male,28,7.75
31-05-18 23:59,01-06-18 00:07,3341,Central Park West & W 102 St,3400,E 110 St & Madison Ave,Subscriber,21000,female,51,8.05
31-05-18 23:59,01-06-18 00:16,3562,Classon Ave & St Marks Ave,3562,Classon Ave & St Marks Ave,Subscriber,32205,male,25,16.43
31-05-18 23:59,01-06-18 00:02,479,9 Ave & W 45 St,3635,W 36 St & 9 Ave,Subscriber,31327,male,34,3.15
31-05-18 23:59,01-06-18 00:10,128,MacDougal St & Prince St,308,St James Pl & Oliver St,Subscriber,20826,male,32,10.52
31-05-18 23:59,01-06-18 00:03,537,Lexington Ave & E 24 St,546,E 30 St & Park Ave S,Subscriber,31641,male,37,3.6
31-05-18 23:59,01-06-18 00:21,322,Clinton St & Tillary St,3396,Clinton St & 4 Place,Subscriber,33003,male,48,21.97
31-05-18 23:59,01-06-18 00:15,3128,21 St & 43 Ave,3459,E 53 St & 3 Ave,Subscriber,30876,male,31,15.75
31-05-18 23:59,01-06-18 00:04,481,S 3 St & Bedford Ave,3016,Kent Ave & N 7 St,Subscriber,15662,male,27,4.55
31-05-18 23:59,01-06-18 00:03,492,W 33 St & 7 Ave,3258,W 27 St & 10 Ave,Subscriber,30033,male,26,4.48
31-05-18 23:59,01-06-18 00:04,279,Peck Slip & Front St,296,Division St & Bowery,Subscriber,19816,female,35,4.82
31-05-18 23:59,01-06-18 00:12,458,11 Ave & W 27 St,3462,E 44 St & 2 Ave,Subscriber,32355,male,24,13.68
31-05-18 23:59,01-06-18 00:06,257,Lispenard St & Broadway,257,Lispenard St & Broadway,Subscriber,33033,female,49,7.28
31-05-18 23:59,01-06-18 00:07,257,Lispenard St & Broadway,257,Lispenard St & Broadway,Subscriber,30140,female,47,7.93
31-05-18 23:59,01-06-18 00:06,505,6 Ave & W 33 St,448,W 37 St & 10 Ave,Subscriber,31054,female,33,7.02
31-05-18 23:59,01-06-18 00:35,3125,45 Rd & 11 St,401,Allen St & Rivington St,Subscriber,21302,female,27,36.63
31-05-18 23:59,01-06-18 00:07,3100,Nassau Ave & Newell St,532,S 5 Pl & S 5 St,Subscriber,27214,male,36,8.48
31-05-18 23:59,01-06-18 00:09,3260,Mercer St & Bleecker St,453,W 22 St & 8 Ave,Subscriber,30870,male,31,9.98
31-05-18 23:59,01-06-18 00:58,3589,Broadway & 12 St,3300,Prospect Park West & 8 St,Customer,30117,male,32,59.07
31-05-18 23:58,01-06-18 00:24,529,W 42 St & 8 Ave,363,West Thames St,Subscriber,31384,male,29,25.65
31-05-18 23:58,01-06-18 00:02,353,S Portland Ave & Hanson Pl,3415,Prospect Pl & 6 Ave,Subscriber,14628,male,31,3.65
31-05-18 23:58,01-06-18 00:35,3125,45 Rd & 11 St,401,Allen St & Rivington St,Subscriber,15768,female,40,36.97
31-05-18 23:58,01-06-18 00:16,498,Broadway & W 32 St,3370,E 78 St & 2 Ave,Subscriber,14553,male,24,18.1
31-05-18 23:58,01-06-18 00:18,3125,45 Rd & 11 St,460,S 4 St & Wythe Ave,Subscriber,17035,female,27,20.1
31-05-18 23:58,01-06-18 00:01,3671,E 81 St & 2 Ave,3147,E 85 St & 3 Ave,Subscriber,32485,male,27,2.77
31-05-18 23:58,01-06-18 00:10,3306,10 St & 7 Ave,3418,Plaza St West & Flatbush Ave,Subscriber,18250,male,18,11.95
31-05-18 23:58,01-06-18 00:00,336,Sullivan St & Washington Sq,3244,University Pl & E 8 St,Subscriber,27747,male,31,1.95
31-05-18 23:58,01-06-18 00:18,3125,45 Rd & 11 St,460,S 4 St & Wythe Ave,Subscriber,30825,male,27,20.5
31-05-18 23:58,01-06-18 00:04,3558,Bergen St & Vanderbilt Ave,3571,Bedford Ave & Bergen St,Subscriber,21391,male,30,6.38
31-05-18 23:58,01-06-18 00:07,3659,W 17 St & 9 Ave,328,Watts St & Greenwich St,Subscriber,21329,male,53,9.35
31-05-18 23:58,01-06-18 00:30,476,E 31 St & 3 Ave,3341,Central Park West & W 102 St,Subscriber,33068,male,27,32.03
31-05-18 23:57,31-05-18 23:59,2003,1 Ave & E 18 St,545,E 23 St & 1 Ave,Subscriber,32401,male,26,1.5
31-05-18 23:57,01-06-18 00:00,401,Allen St & Rivington St,438,St Marks Pl & 1 Ave,Subscriber,28446,male,30,2.85
31-05-18 23:57,01-06-18 00:14,462,W 22 St & 10 Ave,359,E 47 St & Park Ave,Subscriber,31059,male,28,16.67
31-05-18 23:57,01-06-18 00:21,453,W 22 St & 8 Ave,3176,W 64 St & West End Ave,Subscriber,19045,male,26,23.88
31-05-18 23:57,01-06-18 00:14,168,W 18 St & 6 Ave,377,6 Ave & Canal St,Subscriber,18370,male,25,16.4
31-05-18 23:57,01-06-18 00:10,487,E 20 St & FDR Drive,336,Sullivan St & Washington Sq,Subscriber,30497,male,31,12.82
31-05-18 23:57,01-06-18 00:11,3656,E 2 St & Avenue A,507,E 25 St & 2 Ave,Subscriber,20959,male,26,14.33
31-05-18 23:57,01-06-18 00:05,545,E 23 St & 1 Ave,482,W 15 St & 7 Ave,Subscriber,30327,male,26,7.97
31-05-18 23:57,01-06-18 00:19,509,9 Ave & W 22 St,3294,E 91 St & Park Ave,Subscriber,29098,male,35,21.82
31-05-18 23:57,01-06-18 00:11,3173,Riverside Blvd & W 67 St,3434,W 88 St & West End Ave,Subscriber,16126,male,19,13.82
31-05-18 23:57,01-06-18 00:12,3580,St Johns Pl & Washington Ave,3422,Columbia St & Degraw St,Subscriber,18457,male,25,15.07
31-05-18 23:57,01-06-18 00:09,479,9 Ave & W 45 St,447,8 Ave & W 52 St,Subscriber,16801,male,29,11.98
31-05-18 23:57,01-06-18 00:26,461,E 20 St & 2 Ave,3671,E 81 St & 2 Ave,Subscriber,28213,male,25,29.05
31-05-18 23:57,01-06-18 00:01,3086,Graham Ave & Conselyea St,3095,Graham Ave & Herbert St,Subscriber,16594,male,36,4.63
31-05-18 23:57,01-06-18 00:01,3656,E 2 St & Avenue A,394,E 9 St & Avenue C,Subscriber,24971,male,30,4.48
31-05-18 23:57,01-06-18 00:00,223,W 13 St & 7 Ave,453,W 22 St & 8 Ave,Subscriber,27803,male,32,3.58
31-05-18 23:57,01-06-18 00:00,223,W 13 St & 7 Ave,453,W 22 St & 8 Ave,Subscriber,20013,male,35,3.7
31-05-18 23:56,31-05-18 23:58,3576,Park Pl & Vanderbilt Ave,3574,Prospect Pl & Underhill Ave,Subscriber,17501,female,28,1.53
31-05-18 23:56,01-06-18 00:27,461,E 20 St & 2 Ave,3145,E 84 St & Park Ave,Subscriber,20294,male,25,31.1
31-05-18 23:56,01-06-18 00:01,3656,E 2 St & Avenue A,349,Rivington St & Ridge St,Subscriber,18570,male,54,4.62
31-05-18 23:56,01-06-18 00:07,527,E 33 St & 2 Ave,3142,1 Ave & E 62 St,Subscriber,28264,male,28,11.08
31-05-18 23:56,01-06-18 00:12,368,Carmine St & 6 Ave,408,Market St & Cherry St,Subscriber,20954,male,19,16.18
31-05-18 23:56,01-06-18 00:14,168,W 18 St & 6 Ave,377,6 Ave & Canal St,Customer,31039,male,26,17.47
31-05-18 23:56,01-06-18 00:18,423,W 54 St & 9 Ave,482,W 15 St & 7 Ave,Subscriber,25501,male,45,21.92
31-05-18 23:56,01-06-18 00:10,285,Broadway & E 14 St,264,Maiden Ln & Pearl St,Subscriber,28383,female,21,14.27
31-05-18 23:56,01-06-18 00:22,460,S 4 St & Wythe Ave,3573,35 St & 34 Ave,Subscriber,30484,male,49,25.9
31-05-18 23:56,01-06-18 00:04,441,E 52 St & 2 Ave,3131,E 68 St & 3 Ave,Subscriber,18598,male,33,8.23
31-05-18 23:56,01-06-18 00:00,487,E 20 St & FDR Drive,507,E 25 St & 2 Ave,Subscriber,26962,male,25,3.72
31-05-18 23:56,01-06-18 00:03,3105,N 15 St & Wythe Ave,389,Broadway & Berry St,Subscriber,30394,male,27,7.03
31-05-18 23:56,31-05-18 23:59,453,W 22 St & 8 Ave,379,W 31 St & 7 Ave,Subscriber,28426,male,24,3.33
31-05-18 23:56,01-06-18 00:11,346,Bank St & Hudson St,363,West Thames St,Subscriber,29990,male,51,15.02
31-05-18 23:56,01-06-18 00:01,377,6 Ave & Canal St,151,Cleveland Pl & Spring St,Subscriber,28439,female,29,5.58
31-05-18 23:56,01-06-18 00:00,326,E 11 St & 1 Ave,507,E 25 St & 2 Ave,Subscriber,30804,male,27,4.67
31-05-18 23:56,31-05-18 23:58,3106,Driggs Ave & N Henry St,3449,Eckford St & Engert Ave,Subscriber,16974,male,43,2.73
31-05-18 23:55,01-06-18 00:33,368,Carmine St & 6 Ave,3396,Clinton St & 4 Place,Subscriber,27094,male,52,37.02
31-05-18 23:55,31-05-18 23:58,3175,W 70 St & Amsterdam Ave,3173,Riverside Blvd & W 67 St,Subscriber,25439,male,36,2.32
31-05-18 23:55,01-06-18 00:00,507,E 25 St & 2 Ave,438,St Marks Pl & 1 Ave,Subscriber,21710,male,28,4.78
31-05-18 23:55,01-06-18 00:14,460,S 4 St & Wythe Ave,3584,Eastern Pkwy & Franklin Ave,Subscriber,14702,male,33,18.82
31-05-18 23:55,01-06-18 00:16,312,Allen St & Stanton St,453,W 22 St & 8 Ave,Subscriber,28371,male,33,21.15
31-05-18 23:55,01-06-18 00:01,254,W 11 St & 6 Ave,237,E 11 St & 2 Ave,Subscriber,15999,male,22,5.97
31-05-18 23:55,31-05-18 23:58,3453,Devoe St & Lorimer St,3076,Scholes St & Manhattan Ave,Subscriber,33134,male,26,3.35
31-05-18 23:55,01-06-18 00:00,323,Lawrence St & Willoughby St,3332,Degraw St & Hoyt St,Subscriber,28449,female,23,4.97
31-05-18 23:55,01-06-18 00:15,2002,Wythe Ave & Metropolitan Ave,3249,Verona Pl & Fulton St,Subscriber,32640,male,42,20.58
31-05-18 23:54,01-06-18 08:45,368,Carmine St & 6 Ave,3396,Clinton St & 4 Place,Subscriber,31316,female,53,530.93
31-05-18 23:54,01-06-18 00:03,316,Fulton St & William St,340,Madison St & Clinton St,Subscriber,26426,female,52,8.87
31-05-18 23:54,01-06-18 00:01,3147,E 85 St & 3 Ave,3362,Madison Ave & E 82 St,Subscriber,29939,male,44,6.25
31-05-18 23:54,01-06-18 00:01,3147,E 85 St & 3 Ave,3362,Madison Ave & E 82 St,Subscriber,30818,female,39,6.18
31-05-18 23:54,01-06-18 00:07,237,E 11 St & 2 Ave,490,8 Ave & W 33 St,Subscriber,30363,male,30,12.72
31-05-18 23:54,01-06-18 00:13,237,E 11 St & 2 Ave,195,Liberty St & Broadway,Subscriber,27465,male,24,18.88
31-05-18 23:54,01-06-18 00:13,237,E 11 St & 2 Ave,195,Liberty St & Broadway,Subscriber,32716,male,26,19
31-05-18 23:54,01-06-18 00:06,478,11 Ave & W 41 St,3166,Riverside Dr & W 72 St,Subscriber,27686,male,40,11.68
31-05-18 23:54,01-06-18 00:05,401,Allen St & Rivington St,507,E 25 St & 2 Ave,Subscriber,27806,male,24,10.35
31-05-18 23:54,31-05-18 23:59,423,W 54 St & 9 Ave,530,11 Ave & W 59 St,Subscriber,32291,female,46,4.47
31-05-18 23:54,01-06-18 00:00,505,6 Ave & W 33 St,253,W 13 St & 5 Ave,Subscriber,25434,female,27,5.43
31-05-18 23:54,01-06-18 00:29,513,W 56 St & 10 Ave,3635,W 36 St & 9 Ave,Subscriber,29038,male,33,34.85
31-05-18 23:54,01-06-18 00:13,3127,9 St & 44 Rd,3129,Queens Plaza North & Crescent St,Subscriber,15919,male,36,18.52
31-05-18 23:54,01-06-18 00:02,368,Carmine St & 6 Ave,505,6 Ave & W 33 St,Subscriber,28055,male,43,8.52
31-05-18 23:54,01-06-18 00:14,498,Broadway & W 32 St,448,W 37 St & 10 Ave,Subscriber,25973,male,25,19.77
31-05-18 23:54,01-06-18 00:07,3410,Dean St & Hoyt St,3405,5 St & 6 Ave,Customer,28294,male,51,13
31-05-18 23:54,01-06-18 00:02,3256,Pier 40 - Hudson River Park,2010,Grand St & Greene St,Subscriber,25105,female,27,8
31-05-18 23:54,01-06-18 00:07,252,MacDougal St & Washington Sq,417,Barclay St & Church St,Subscriber,19841,female,33,13.73
31-05-18 23:54,31-05-18 23:57,3171,Amsterdam Ave & W 82 St,3162,W 78 St & Broadway,Subscriber,32333,male,38,3.25
31-05-18 23:54,01-06-18 00:17,504,1 Ave & E 16 St,480,W 53 St & 10 Ave,Subscriber,29970,male,26,22.97
31-05-18 23:54,01-06-18 00:03,3571,Bedford Ave & Bergen St,373,Willoughby Ave & Walworth St,Subscriber,19140,female,43,9.75
31-05-18 23:54,31-05-18 23:58,308,St James Pl & Oliver St,307,Canal St & Rutgers St,Subscriber,32175,male,47,4.28
31-05-18 23:53,01-06-18 00:14,3666,32 St & 30 Ave,3100,Nassau Ave & Newell St,Subscriber,27306,male,29,20.92
31-05-18 23:53,01-06-18 00:18,3676,Van Brunt St & Van Dyke St,3435,Grand St & Elizabeth St,Subscriber,32545,male,36,25.07
31-05-18 23:53,01-06-18 00:05,479,9 Ave & W 45 St,3686,Gansevoort St & Hudson St,Subscriber,32883,male,35,11.55
31-05-18 23:53,01-06-18 00:00,237,E 11 St & 2 Ave,394,E 9 St & Avenue C,Subscriber,27450,male,42,6.67
31-05-18 23:53,01-06-18 00:02,3562,Classon Ave & St Marks Ave,3052,Lewis Ave & Madison St,Subscriber,25161,male,30,9.27
31-05-18 23:53,01-06-18 00:02,336,Sullivan St & Washington Sq,150,E 2 St & Avenue C,Subscriber,19740,male,39,9.18
31-05-18 23:53,01-06-18 00:00,540,Lexington Ave & E 29 St,545,E 23 St & 1 Ave,Subscriber,29858,male,21,6.7
31-05-18 23:53,31-05-18 23:55,401,Allen St & Rivington St,361,Allen St & Hester St,Subscriber,20032,male,27,2.3
31-05-18 23:53,01-06-18 00:04,507,E 25 St & 2 Ave,456,E 53 St & Madison Ave,Subscriber,27897,male,22,10.7
31-05-18 23:53,01-06-18 00:06,3074,Montrose Ave & Bushwick Ave,313,Washington Ave & Park Ave,Subscriber,32089,male,33,13.33
31-05-18 23:53,31-05-18 23:58,361,Allen St & Hester St,312,Allen St & Stanton St,Subscriber,29884,male,32,4.48
31-05-18 23:53,01-06-18 00:18,83,Atlantic Ave & Fort Greene Pl,363,West Thames St,Subscriber,26582,male,40,24.68
31-05-18 23:53,31-05-18 23:57,509,9 Ave & W 22 St,3686,Gansevoort St & Hudson St,Subscriber,30767,male,30,3.93
31-05-18 23:53,01-06-18 00:05,3318,2 Ave & E 96 St,3141,1 Ave & E 68 St,Subscriber,25461,male,63,11.88
31-05-18 23:53,31-05-18 23:57,409,DeKalb Ave & Skillman St,244,Willoughby Ave & Hall St,Subscriber,31517,male,31,3.9
31-05-18 23:53,31-05-18 23:58,3244,University Pl & E 8 St,438,St Marks Pl & 1 Ave,Subscriber,25812,female,25,5.13
31-05-18 23:53,01-06-18 00:22,433,E 13 St & Avenue A,244,Willoughby Ave & Hall St,Subscriber,32731,male,38,29.12
31-05-18 23:52,31-05-18 23:59,546,E 30 St & Park Ave S,545,E 23 St & 1 Ave,Subscriber,19567,male,21,6.28
31-05-18 23:52,31-05-18 23:59,546,E 30 St & Park Ave S,545,E 23 St & 1 Ave,Subscriber,27882,male,22,6.27
31-05-18 23:52,01-06-18 00:06,3684,W 12 St & W 4 St,251,Mott St & Prince St,Subscriber,27232,male,26,13.92
31-05-18 23:52,01-06-18 00:01,3170,W 84 St & Columbus Ave,3178,Riverside Dr & W 78 St,Subscriber,31614,female,25,8.6
31-05-18 23:52,31-05-18 23:57,3166,Riverside Dr & W 72 St,3160,Central Park West & W 76 St,Subscriber,26732,male,24,4.55
31-05-18 23:52,01-06-18 00:02,3223,E 55 St & 3 Ave,492,W 33 St & 7 Ave,Subscriber,25829,male,41,10.12
31-05-18 23:52,01-06-18 00:07,146,Hudson St & Reade St,238,Bank St & Washington St,Subscriber,20224,male,55,14.45
31-05-18 23:52,31-05-18 23:59,497,E 17 St & Broadway,487,E 20 St & FDR Drive,Subscriber,32737,male,47,6.9
31-05-18 23:52,31-05-18 23:57,3602,31 Ave & 34 St,3621,27 Ave & 9 St,Subscriber,29913,male,23,5.28
31-05-18 23:52,31-05-18 23:57,274,Lafayette Ave & Fort Greene Pl,3637,Fulton St & Waverly Ave,Subscriber,31109,female,52,5.23
31-05-18 23:52,31-05-18 23:59,325,E 19 St & 3 Ave,453,W 22 St & 8 Ave,Subscriber,33381,male,32,7.43
31-05-18 23:52,01-06-18 00:01,285,Broadway & E 14 St,394,E 9 St & Avenue C,Subscriber,19176,male,26,9.48
31-05-18 23:52,31-05-18 23:57,3417,Baltic St & 5 Ave,3405,5 St & 6 Ave,Subscriber,32318,male,26,5.55
31-05-18 23:52,01-06-18 00:06,438,St Marks Pl & 1 Ave,346,Bank St & Hudson St,Subscriber,31514,male,28,14.27
31-05-18 23:52,01-06-18 00:01,3382,Carroll St & Smith St,3676,Van Brunt St & Van Dyke St,Subscriber,32517,male,37,9.47
31-05-18 23:52,31-05-18 23:58,483,E 12 St & 3 Ave,301,E 2 St & Avenue B,Subscriber,20001,male,22,6.45
31-05-18 23:52,01-06-18 00:02,341,Stanton St & Mangin St,341,Stanton St & Mangin St,Subscriber,33054,female,61,10.62
31-05-18 23:52,31-05-18 23:59,3301,Columbus Ave & W 95 St,3172,W 74 St & Columbus Ave,Subscriber,32123,female,29,7.67
31-05-18 23:52,31-05-18 23:58,483,E 12 St & 3 Ave,301,E 2 St & Avenue B,Subscriber,29395,male,21,6.53
31-05-18 23:52,01-06-18 00:01,540,Lexington Ave & E 29 St,336,Sullivan St & Washington Sq,Subscriber,28977,male,28,9.68
31-05-18 23:52,01-06-18 00:07,400,Pitt St & Stanton St,330,Reade St & Broadway,Subscriber,28221,male,29,15.58
31-05-18 23:51,31-05-18 23:57,3002,South End Ave & Liberty St,2008,Little West St & 1 Pl,Subscriber,29817,male,62,6
31-05-18 23:51,31-05-18 23:57,368,Carmine St & 6 Ave,439,E 4 St & 2 Ave,Subscriber,32902,male,30,5.38
31-05-18 23:51,31-05-18 23:59,3301,Columbus Ave & W 95 St,3172,W 74 St & Columbus Ave,Subscriber,30935,male,34,7.92
31-05-18 23:51,01-06-18 00:02,3402,Court St & State St,399,Lafayette Ave & St James Pl,Subscriber,33267,male,29,11.12
31-05-18 23:51,31-05-18 23:57,3244,University Pl & E 8 St,497,E 17 St & Broadway,Subscriber,27983,male,57,5.57
31-05-18 23:51,31-05-18 23:57,357,E 11 St & Broadway,435,W 21 St & 6 Ave,Subscriber,26453,male,38,6.05
31-05-18 23:51,01-06-18 00:24,477,W 41 St & 8 Ave,317,E 6 St & Avenue B,Subscriber,31439,male,28,32.88
31-05-18 23:51,01-06-18 00:10,279,Peck Slip & Front St,387,Centre St & Chambers St,Subscriber,32503,male,24,19
31-05-18 23:51,01-06-18 00:03,394,E 9 St & Avenue C,251,Mott St & Prince St,Subscriber,16483,male,21,12.25
31-05-18 23:51,31-05-18 23:58,128,MacDougal St & Prince St,3664,North Moore St & Greenwich St,Subscriber,32752,male,35,7.67
31-05-18 23:51,31-05-18 23:59,251,Mott St & Prince St,311,Norfolk St & Broome St,Subscriber,29378,male,45,7.97
31-05-18 23:51,31-05-18 23:59,257,Lispenard St & Broadway,368,Carmine St & 6 Ave,Subscriber,25837,male,33,8.4
31-05-18 23:51,01-06-18 00:08,2021,W 45 St & 8 Ave,161,LaGuardia Pl & W 3 St,Subscriber,27542,male,27,17.87
31-05-18 23:51,31-05-18 23:58,3383,Cathedral Pkwy & Broadway,3328,W 100 St & Manhattan Ave,Subscriber,18439,male,27,7.97
31-05-18 23:50,01-06-18 00:02,237,E 11 St & 2 Ave,3467,W Broadway & Spring Street,Subscriber,29137,female,24,11.67
31-05-18 23:50,31-05-18 23:55,251,Mott St & Prince St,237,E 11 St & 2 Ave,Subscriber,26055,male,25,5.07
31-05-18 23:50,31-05-18 23:58,3576,Park Pl & Vanderbilt Ave,241,DeKalb Ave & S Portland Ave,Subscriber,16819,male,33,7.87
31-05-18 23:50,01-06-18 00:09,3431,E 35 St & 3 Ave,3296,E 93 St & 2 Ave,Subscriber,20535,male,28,18.65
31-05-18 23:50,31-05-18 23:59,439,E 4 St & 2 Ave,536,1 Ave & E 30 St,Subscriber,26461,male,26,8.73
31-05-18 23:50,31-05-18 23:51,509,9 Ave & W 22 St,462,W 22 St & 10 Ave,Subscriber,25065,male,31,1.22
31-05-18 23:50,31-05-18 23:57,326,E 11 St & 1 Ave,285,Broadway & E 14 St,Subscriber,28548,male,62,6.6
31-05-18 23:50,31-05-18 23:55,3527,5 Ave & E 126 St,3400,E 110 St & Madison Ave,Subscriber,28156,male,34,5.12
31-05-18 23:50,01-06-18 00:11,3602,31 Ave & 34 St,3524,19 St & 24 Ave,Subscriber,20237,male,33,21.72
31-05-18 23:50,01-06-18 00:32,3143,5 Ave & E 78 St,3295,Central Park W & W 96 St,Subscriber,30798,female,62,42.62
31-05-18 23:50,01-06-18 00:10,279,Peck Slip & Front St,461,E 20 St & 2 Ave,Subscriber,28707,male,23,20.53
31-05-18 23:50,31-05-18 23:58,3658,W 18 St & 9 Ave,2003,1 Ave & E 18 St,Subscriber,33025,male,25,8.47
31-05-18 23:50,01-06-18 00:06,251,Mott St & Prince St,536,1 Ave & E 30 St,Subscriber,18134,female,41,16.57
31-05-18 23:50,31-05-18 23:55,519,Pershing Square North,454,E 51 St & 1 Ave,Subscriber,26701,male,26,5.28
31-05-18 23:49,31-05-18 23:56,301,E 2 St & Avenue B,504,1 Ave & E 16 St,Subscriber,31565,male,27,6.17
31-05-18 23:49,01-06-18 00:03,3142,1 Ave & E 62 St,461,E 20 St & 2 Ave,Subscriber,27486,male,28,13.93
31-05-18 23:49,01-06-18 00:06,529,W 42 St & 8 Ave,3142,1 Ave & E 62 St,Subscriber,33141,male,52,16.62
31-05-18 23:49,01-06-18 00:14,408,Market St & Cherry St,540,Lexington Ave & E 29 St,Subscriber,30540,male,35,24.68
31-05-18 23:49,31-05-18 23:57,3602,31 Ave & 34 St,3619,Newtown Ave & 23 St,Subscriber,15707,male,36,7.7
31-05-18 23:49,01-06-18 00:08,408,Market St & Cherry St,487,E 20 St & FDR Drive,Subscriber,28050,male,38,18.95
31-05-18 23:49,31-05-18 23:58,472,E 32 St & Park Ave,164,E 47 St & 2 Ave,Subscriber,31123,male,25,8.47
31-05-18 23:49,01-06-18 00:04,327,Vesey Pl & River Terrace,387,Centre St & Chambers St,Subscriber,21675,male,30,15.05
31-05-18 23:49,01-06-18 00:00,519,Pershing Square North,499,Broadway & W 60 St,Subscriber,25581,male,36,11.42
31-05-18 23:49,01-06-18 00:18,279,Peck Slip & Front St,474,5 Ave & E 29 St,Subscriber,31067,male,31,29.05
31-05-18 23:49,01-06-18 00:00,223,W 13 St & 7 Ave,515,W 43 St & 10 Ave,Subscriber,32234,male,24,11.47
31-05-18 23:49,01-06-18 00:14,304,Broadway & Battery Pl,394,E 9 St & Avenue C,Subscriber,26496,male,32,25.38
31-05-18 23:49,31-05-18 23:56,244,Willoughby Ave & Hall St,3060,Willoughby Ave & Tompkins Ave,Subscriber,33183,male,30,7.38
31-05-18 23:49,31-05-18 23:55,476,E 31 St & 3 Ave,504,1 Ave & E 16 St,Subscriber,16970,male,25,6.8
31-05-18 23:49,01-06-18 00:06,2022,E 60 St & York Ave,297,E 15 St & 3 Ave,Subscriber,21037,male,29,17.23
31-05-18 23:49,31-05-18 23:52,439,E 4 St & 2 Ave,237,E 11 St & 2 Ave,Subscriber,30363,male,28,3.9
31-05-18 23:49,31-05-18 23:57,433,E 13 St & Avenue A,527,E 33 St & 2 Ave,Subscriber,25716,male,25,8.5
31-05-18 23:49,01-06-18 00:27,3377,Carroll St & Bond St,387,Centre St & Chambers St,Subscriber,27122,male,31,38.73
31-05-18 23:48,31-05-18 23:58,450,W 49 St & 8 Ave,505,6 Ave & W 33 St,Subscriber,31054,female,25,9.3
31-05-18 23:48,31-05-18 23:51,3294,E 91 St & Park Ave,3305,E 91 St & 2 Ave,Subscriber,33097,male,41,2.67
31-05-18 23:48,31-05-18 23:54,241,DeKalb Ave & S Portland Ave,3637,Fulton St & Waverly Ave,Subscriber,28098,male,33,6
31-05-18 23:48,01-06-18 00:02,2021,W 45 St & 8 Ave,483,E 12 St & 3 Ave,Subscriber,32280,male,33,14.22
31-05-18 23:48,01-06-18 00:05,3376,E 65 St & 2 Ave,326,E 11 St & 1 Ave,Subscriber,30661,male,25,17.35
31-05-18 23:48,31-05-18 23:56,3376,E 65 St & 2 Ave,3151,E 81 St & York Ave,Subscriber,30508,male,25,8.15
31-05-18 23:48,31-05-18 23:53,312,Allen St & Stanton St,349,Rivington St & Ridge St,Subscriber,31398,male,24,4.75
31-05-18 23:48,31-05-18 23:57,346,Bank St & Hudson St,540,Lexington Ave & E 29 St,Subscriber,30079,male,28,9.1
31-05-18 23:48,01-06-18 00:07,495,W 47 St & 10 Ave,3357,W 106 St & Amsterdam Ave,Subscriber,33235,male,43,19.67
31-05-18 23:48,31-05-18 23:59,3242,Schermerhorn St & Court St,3332,Degraw St & Hoyt St,Subscriber,21466,female,42,11.53
31-05-18 23:48,31-05-18 23:49,379,W 31 St & 7 Ave,492,W 33 St & 7 Ave,Subscriber,32520,male,45,1.17
31-05-18 23:47,31-05-18 23:54,3242,Schermerhorn St & Court St,3332,Degraw St & Hoyt St,Subscriber,17876,male,50,6.6
31-05-18 23:47,01-06-18 00:19,3263,Cooper Square & Astor Pl,3226,W 82 St & Central Park West,Subscriber,30750,male,39,31.82
31-05-18 23:47,01-06-18 00:04,479,9 Ave & W 45 St,247,Perry St & Bleecker St,Subscriber,32877,male,42,16.3
31-05-18 23:47,31-05-18 23:51,3523,24 Ave & 29 St,3526,31 St & 23 Ave,Subscriber,19856,male,28,3.22
31-05-18 23:47,01-06-18 00:26,380,W 4 St & 7 Ave S,380,W 4 St & 7 Ave S,Subscriber,26769,female,19,38.97
31-05-18 23:47,01-06-18 00:07,259,South St & Whitehall St,3632,E 12 St & Avenue B,Subscriber,33447,male,31,19.73
31-05-18 23:47,31-05-18 23:55,3107,Bedford Ave & Nassau Ave,3077,Stagg St & Union Ave,Subscriber,31499,female,44,7.88
31-05-18 23:47,01-06-18 00:18,498,Broadway & W 32 St,173,Broadway & W 49 St,Subscriber,19123,male,47,30.68
31-05-18 23:47,31-05-18 23:51,499,Broadway & W 60 St,3176,W 64 St & West End Ave,Subscriber,28108,male,47,3.65
31-05-18 23:47,31-05-18 23:59,265,Stanton St & Chrystie St,319,Fulton St & Broadway,Subscriber,17791,male,56,11.38
31-05-18 23:47,01-06-18 00:07,3463,E 16 St & Irving Pl,249,Harrison St & Hudson St,Customer,20051,male,27,19.77
31-05-18 23:47,01-06-18 00:00,3141,1 Ave & E 68 St,498,Broadway & W 32 St,Subscriber,20970,male,33,12.87
31-05-18 23:47,01-06-18 00:00,3467,W Broadway & Spring Street,462,W 22 St & 10 Ave,Subscriber,29335,female,37,12.9
31-05-18 23:47,01-06-18 00:16,537,Lexington Ave & E 24 St,545,E 23 St & 1 Ave,Subscriber,32391,male,31,29.2
